counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
533,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.17188056712963,1588,63.82811943287037,1532,288.76236917221604,1051
534,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.23438613425925,1590,63.76561386574074,1530,288.762369172216,1051
535,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.29687951388888,1591,63.70312048611111,1529,288.762369172216,1051
536,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.35938780092593,1593,63.64061219907408,1527,288.76236917221615,1051
537,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.42191033564815,1594,63.57808966435185,1526,288.7585632730725,1051
538,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.48437756944445,1596,63.51562243055555,1524,288.7614176974304,1051
539,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.54688775462962,1597,63.45311224537037,1523,288.76141769743015,1051
540,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.60940815972222,1599,63.39059184027778,1521,288.7614176974304,1051
541,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.67190179398148,1600,63.32809820601852,1520,288.7423501427206,1051
542,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.73438804398148,1602,63.26561195601852,1518,288.80522857142796,1050
543,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.79690511574074,1603,63.20309488425926,1517,288.80522857142785,1050
544,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.8594199537037,1605,63.14058004629629,1515,288.98141086749223,1049
545,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.9219021875,1606,63.0780978125,1514,288.98141086749206,1049
546,96,5000,409.7373504273503,685,117,66.98441626157407,1608,63.015583738425924,1512,288.58507604562647,1052
547,96,5000,409.7373504273503,685,117,67.04699005787037,1609,62.95300994212963,1511,288.5850760456266,1052
548,96,5000,409.7373504273503,685,117,67.10940563657407,1611,62.890594363425926,1509,288.5850760456266,1052
549,96,5000,409.7373504273503,685,117,67.17195604166666,1612,62.82804395833333,1508,288.5850760456266,1052
550,96,5000,409.7373504273503,685,117,67.23441694444445,1614,62.76558305555555,1506,288.5850760456266,1052
551,96,5000,407.19888888888875,685,117,67.29692616898149,1615,62.70307383101852,1505,288.02043726235667,1052
552,96,5000,407.19888888888875,685,117,67.35952644675926,1617,62.64047355324074,1503,288.0204372623568,1052
553,96,5000,407.19888888888875,685,117,67.42190653935185,1618,62.57809346064815,1502,288.37048571428494,1050
554,96,5000,409.88163793103433,682,116,67.48440900462963,1620,62.51559099537037,1500,288.2354718779782,1049
555,98,5000,410.8147413793103,680,116,67.54692809027777,1621,62.45307190972222,1499,288.2371550903893,1051
556,98,5000,410.80612068965513,680,116,67.6094391087963,1623,62.390560891203705,1497,288.23525214081747,1051
557,98,5000,410.8061206896551,680,116,67.67193708333333,1624,62.32806291666667,1496,288.0591730038015,1052
